lang,topic,topic_in_English
vi,Samsung Galaxy (esports),Samsung Galaxy (esports)
de,Samsung Galaxy (E-Sport-Team),Samsung Galaxy (esports)
ru,Samsung Galaxy (киберспортивная организация),Samsung Galaxy (esports)
ko,삼성 갤럭시 (e스포츠),Samsung Galaxy (esports)
cs,Samsung Galaxy (esports),Samsung Galaxy (esports)
en,FlixMix,FlixMix
hu,FlixMix,FlixMix
en,Divekick,Divekick
ja,Divekick,Divekick
en,Virtua Athlete 2K,Virtua Athlete 2K
ja,バーチャアスリート,Virtua Athlete 2K
fr,Virtua Athlete 2K,Virtua Athlete 2K
en,JXD S5100,JXD S5100
en,World War Z (2013 video game),World War Z (2013 video game)
tr,Dünya Savaşı Z (video oyunu),World War Z (2013 video game)
tl,World War Z (larong bidyo ng 2013),World War Z (2013 video game)
en,The Room Two,The Room Two
ru,The Room Two,The Room Two
en,Dengeki Bunko: Fighting Climax,Dengeki Bunko: Fighting Climax
ja,電撃文庫 FIGHTING CLIMAX,Dengeki Bunko: Fighting Climax
es,Dengeki Bunko: Fighting Climax,Dengeki Bunko: Fighting Climax
zh,電擊文庫 FIGHTING CLIMAX,Dengeki Bunko: Fighting Climax
fr,Dengeki Bunko: Fighting Climax,Dengeki Bunko: Fighting Climax
pt,Dengeki Bunko Fighting Climax,Dengeki Bunko: Fighting Climax
de,Dengeki Bunko: Fighting Climax,Dengeki Bunko: Fighting Climax
en,Cordy (video game),Cordy (video game)
ru,Cordy (серия игр),Cordy (video game)
en,Skylanders: SuperChargers,Skylanders: SuperChargers
fr,Skylanders: SuperChargers,Skylanders: SuperChargers
it,Skylanders: SuperChargers,Skylanders: SuperChargers
ru,Skylanders: SuperChargers,Skylanders: SuperChargers
nl,Skylanders: SuperChargers,Skylanders: SuperChargers
fi,Skylanders: SuperChargers,Skylanders: SuperChargers
sv,Skylanders: Superchargers,Skylanders: SuperChargers
arz,سكيلانديرس: سوپيرتشارجيرس,Skylanders: SuperChargers
zh,福克蘭'82,Falklands '82
en,Falklands '82,Falklands '82
ru,Falklands ’82,Falklands '82
fr,Falklands '82,Falklands '82
nl,Falklands '82,Falklands '82
lld,Falklands '82,Falklands '82
en,Zero Time Dilemma,Zero Time Dilemma
ja,ZERO ESCAPE 刻のジレンマ,Zero Time Dilemma
fr,Zero Time Dilemma,Zero Time Dilemma
zh,极限脱出 刻之困境,Zero Time Dilemma
es,Zero Time Dilemma,Zero Time Dilemma
de,Zero Escape: Zero Time Dilemma,Zero Time Dilemma
pl,Zero Time Dilemma,Zero Time Dilemma
ko,제로 이스케이프: 시간의 딜레마,Zero Time Dilemma
sv,Zero Time Dilemma,Zero Time Dilemma
arz,زيرو تايم ديليما,Zero Time Dilemma
fr,Squeezie,Squeezie
en,Squeezie,Squeezie
nl,Lucas Hauchard,Squeezie
simple,Squeezie,Squeezie
vi,Squeezie,Squeezie
crh,Squeezie,Squeezie
sv,Squeezie,Squeezie
en,Shadow Man (Michael LeRoi),Shadow Man (Michael LeRoi)
zh,高地平,Gogoing
en,Gogoing,Gogoing
en,Arkham Horror: The Card Game,Arkham Horror: The Card Game
fr,Horreur à Arkham : Le Jeu de cartes,Arkham Horror: The Card Game
ca,Arkham Horror: The Card Game,Arkham Horror: The Card Game
en,Lin Lee,Lin Lee
en,Faeria,Faeria
zh,Faeria,Faeria
en,Cars 3: Driven to Win,Cars 3: Driven to Win
ru,Cars 3: Driven to Win,Cars 3: Driven to Win
fr,Cars 3 : Course vers la victoire,Cars 3: Driven to Win
es,Cars 3: Driven to Win,Cars 3: Driven to Win
it,Cars 3 - In gara per la vittoria,Cars 3: Driven to Win
fi,Autot 3 (videopeli),Cars 3: Driven to Win
arz,كارس 3: دريڤين تو وين,Cars 3: Driven to Win
en,Jane Ng,Jane Ng
fr,Jane Ng,Jane Ng
en,Tower of Despair,Tower of Despair
en,Dive Alert: Matt's Version,Dive Alert: Matt's Version
lld,Dive Alert: Matt's Version,Dive Alert: Matt's Version
en,Skyhammer,Skyhammer
nl,Skyhammer,Skyhammer
fr,Skyhammer,Skyhammer
lld,Skyhammer,Skyhammer
ang,Skyhammer,Skyhammer
en,Fight of Gods,Fight of Gods
id,Fight of Gods,Fight of Gods
ja,Fight of Gods,Fight of Gods
zh,众神之斗,Fight of Gods
ko,파이트 오브 갓즈,Fight of Gods
en,Date Masamune (Sengoku Basara),Date Masamune (Sengoku Basara)
ja,Fit Boxing,Fitness Boxing
en,Fitness Boxing,Fitness Boxing
zh,健身拳击,Fitness Boxing
ru,Fitness Boxing,Fitness Boxing
ko,피트니스 복싱,Fitness Boxing
simple,Fitness Boxing,Fitness Boxing
lld,Fitness Boxing,Fitness Boxing
en,Heroes Phantasia,Heroes Phantasia
ja,ヒーローズファンタジア,Heroes Phantasia
it,Heroes Phantasia,Heroes Phantasia
lld,Heroes Phantasia,Heroes Phantasia
en,Country Vid Grid,Country Vid Grid
en,K/DA,K/DA
zh,K/DA,K/DA
ru,K/DA,K/DA
es,K/DA,K/DA
ja,K/DA,K/DA
fr,K/DA,K/DA
pt,K/DA,K/DA
ko,K/DA,K/DA
vi,K/DA,K/DA
it,K/DA,K/DA
id,K/DA,K/DA
tr,K/DA,K/DA
th,เคดี/เอ,K/DA
uk,K/DA,K/DA
ro,K/DA,K/DA
ms,K/DA,K/DA
ca,K/DA,K/DA
en,Defender's Quest,Defender's Quest
es,Defender's Quest,Defender's Quest
en,Square Enix Collective,Square Enix Collective
zh,Square Enix Collective,Square Enix Collective
pt,Square Enix Collective,Square Enix Collective
tr,Square Enix Collective,Square Enix Collective
en,F-16 Aggressor,F-16 Aggressor
arz,اف-16 اجرسور,F-16 Aggressor
en,Breaking Bad: Criminal Elements,Breaking Bad: Criminal Elements
tr,Breaking Bad: Criminal Elements,Breaking Bad: Criminal Elements
en,Atsuko Nishida,Atsuko Nishida
ja,にしだあつこ,Atsuko Nishida
it,Atsuko Nishida,Atsuko Nishida
fr,Atsuko Nishida,Atsuko Nishida
ko,니시다 아츠코,Atsuko Nishida
id,Atsuko Nishida,Atsuko Nishida
en,Noita (video game),Noita (video game)
ru,Noita (игра),Noita (video game)
zh,Noita,Noita (video game)
fi,Noita (videopeli),Noita (video game)
de,Noita (Computerspiel),Noita (video game)
fr,Noita (jeu vidéo),Noita (video game)
it,Noita (videogioco),Noita (video game)
uk,Noita (відеогра),Noita (video game)
cs,Noita (videohra),Noita (video game)
lld,Noita,Noita (video game)
en,Cody Sun,Cody Sun
arz,كودى صن,Cody Sun
ja,マウント,Mount & Blade (series)
en,Mount,Mount & Blade (series)
ru,Маунт,Mount & Blade (series)
de,Mount,Mount & Blade (series)
fr,Mount,Mount & Blade (series)
simple,Mount,Mount & Blade (series)
it,Mount (disambigua),Mount & Blade (series)
ro,Mount,Mount & Blade (series)
te,మౌంట్,Mount & Blade (series)
ha,Kalmar Mount,Mount & Blade (series)
br,Mount,Mount & Blade (series)
es,Mount (desambiguación),Mount & Blade (series)
en,The 3DO Company,The 3DO Company
ru,The 3DO Company,The 3DO Company
pl,The 3DO Company,The 3DO Company
de,The 3DO Company,The 3DO Company
es,The 3DO Company,The 3DO Company
it,The 3DO Company,The 3DO Company
fr,The 3DO Company,The 3DO Company
zh,3DO公司,The 3DO Company
hu,3DO,The 3DO Company
pt,The 3DO Company,The 3DO Company
uk,The 3DO Company,The 3DO Company
cs,The 3DO Company,The 3DO Company
tr,The 3DO Company,The 3DO Company
sv,The 3DO Company,The 3DO Company
vi,The 3DO Company,The 3DO Company
fi,The 3DO Company,The 3DO Company
ko,3DO (기업),The 3DO Company
ro,The 3DO Company,The 3DO Company
ka,The 3DO Company,The 3DO Company
wuu,3DO公司,The 3DO Company
ca,The 3DO Company,The 3DO Company
en,Princess Peach,Princess Peach
es,Princesa Peach,Princess Peach
ja,ピーチ (ゲームキャラクター),Princess Peach
zh,碧姬公主,Princess Peach
fr,Princesse Peach,Princess Peach
ru,Принцесса Пич,Princess Peach
it,Principessa Peach,Princess Peach
de,Prinzessin Peach,Princess Peach
pt,Princesa Peach,Princess Peach
nl,Princess Peach,Princess Peach
tr,Prenses Peach,Princess Peach
th,เจ้าหญิงพีช,Princess Peach
ko,피치 공주,Princess Peach
pl,Księżniczka Peach,Princess Peach
id,Putri Peach,Princess Peach
vi,Công chúa Peach,Princess Peach
sv,Prinsessan Peach,Princess Peach
fi,Prinsessa Peach,Princess Peach
no,Prinsesse Peach,Princess Peach
simple,Princess Peach,Princess Peach
ca,Princesa Peach,Princess Peach
uk,Принцеса Піч,Princess Peach
sk,Princezná Peach,Princess Peach
sco,Princess Peach,Princess Peach
da,Prinsesse Peach,Princess Peach
nn,Prinsesse Peach,Princess Peach
az,Şahzadə Piç,Princess Peach
la,Principissa Peach,Princess Peach
ast,Princesa Peach,Princess Peach
wuu,碧奇公主,Princess Peach
yi,פרינצעסין פיטש,Princess Peach
is,Princess Peach,Princess Peach
jbo,noltruti'u.pitc,Princess Peach
tl,Princess Peach,Princess Peach
eo,Princino Peach,Princess Peach
lmo,Peach (personagg),Princess Peach
ts,Princess Peach,Princess Peach
cv,Пич елик,Princess Peach
pnb,شہزادی پیچ,Princess Peach
zh-yue,碧姬公主,Princess Peach
en,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
es,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
ja,ゼルダの伝説 時のオカリナ,The Legend of Zelda: Ocarina of Time
fr,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
de,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
pt,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
it,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
zh,薩爾達傳說 時之笛,The Legend of Zelda: Ocarina of Time
ru,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
nl,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
wuu,塞尔达传说 时之笛,The Legend of Zelda: Ocarina of Time
pl,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
sv,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
fi,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
uk,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
ko,젤다의 전설 시간의 오카리나,The Legend of Zelda: Ocarina of Time
simple,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
no,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
vi,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
tr,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
ca,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
hu,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
th,เดอะเลเจนด์ออฟเซลดา: ออคารินาออฟไทม์,The Legend of Zelda: Ocarina of Time
da,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
mk,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
arz,ث ليجيند اوف زيلدا: اوكارينا اوف تيم,The Legend of Zelda: Ocarina of Time
la,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
lld,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
nn,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
eu,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
gl,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
ms,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
be,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
ast,The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time
en,Misère,Misère
es,Misère,Misère
fi,Misääri,Misère
en,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
ru,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
de,Wizardry 2: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
fr,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
zh,巫术II：钻石骑士,Wizardry II: The Knight of Diamonds
pl,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
ko,위저드리 II: 다이아몬드의 기사,Wizardry II: The Knight of Diamonds
nl,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
it,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
lld,Wizardry II: The Knight of Diamonds,Wizardry II: The Knight of Diamonds
wuu,巫术II：钻石骑士,Wizardry II: The Knight of Diamonds
en,Grand Theft Auto III,Grand Theft Auto III
ru,Grand Theft Auto III,Grand Theft Auto III
es,Grand Theft Auto III,Grand Theft Auto III
fr,Grand Theft Auto III,Grand Theft Auto III
pt,Grand Theft Auto III,Grand Theft Auto III
it,Grand Theft Auto III,Grand Theft Auto III
de,Grand Theft Auto III,Grand Theft Auto III
ja,グランド・セフト・オートIII,Grand Theft Auto III
tr,Grand Theft Auto III,Grand Theft Auto III
pl,Grand Theft Auto III,Grand Theft Auto III
zh,俠盜獵車手III,Grand Theft Auto III
id,Grand Theft Auto III,Grand Theft Auto III
uk,Grand Theft Auto III,Grand Theft Auto III
nl,Grand Theft Auto III,Grand Theft Auto III
fi,Grand Theft Auto III,Grand Theft Auto III
hu,Grand Theft Auto III,Grand Theft Auto III
cs,Grand Theft Auto III,Grand Theft Auto III
sv,Grand Theft Auto III,Grand Theft Auto III
vi,Grand Theft Auto III,Grand Theft Auto III
ro,Grand Theft Auto III,Grand Theft Auto III
sr,Grand Theft Auto III,Grand Theft Auto III
th,แกรนด์เทฟต์ออโต III,Grand Theft Auto III
el,Grand Theft Auto III,Grand Theft Auto III
hr,Grand Theft Auto III,Grand Theft Auto III
da,Grand Theft Auto III,Grand Theft Auto III
ko,그랜드 테프트 오토 III,Grand Theft Auto III
no,Grand Theft Auto III,Grand Theft Auto III
bg,Grand Theft Auto III,Grand Theft Auto III
arz,جراند ثيفت اوتو 3,Grand Theft Auto III
az,Grand Theft Auto III,Grand Theft Auto III
ka,Grand Theft Auto III,Grand Theft Auto III
sk,Grand Theft Auto III,Grand Theft Auto III
ca,Grand Theft Auto III,Grand Theft Auto III
bn,গ্র্যান্ড থেফট অটো ৩,Grand Theft Auto III
lt,Grand Theft Auto III,Grand Theft Auto III
simple,Grand Theft Auto III,Grand Theft Auto III
af,Grand Theft Auto III,Grand Theft Auto III
lv,Grand Theft Auto III,Grand Theft Auto III
hy,Grand Theft Auto III,Grand Theft Auto III
be,Grand Theft Auto III,Grand Theft Auto III
cy,Grand Theft Auto III,Grand Theft Auto III
mk,Grand Theft Auto III,Grand Theft Auto III
ms,Grand Theft Auto III,Grand Theft Auto III
be-tarask,Grand Theft Auto III,Grand Theft Auto III
bs,Grand Theft Auto III,Grand Theft Auto III
la,Grand Theft Auto III,Grand Theft Auto III
ne,ग्रान्ड थेफ्ट अटो तेस्रो,Grand Theft Auto III
ta,கிராண்ட் தெஃப்ட் ஆட்டோ III,Grand Theft Auto III
sw,Grand Theft Auto III,Grand Theft Auto III
wuu,侠盗猎车手III,Grand Theft Auto III
ast,Grand Theft Auto III,Grand Theft Auto III
et,Grand Theft Auto III,Grand Theft Auto III
mr,ग्रँड थेफ्ट ऑटो ३,Grand Theft Auto III
an,Grand Theft Auto III,Grand Theft Auto III
ceb,Grand Theft Auto III,Grand Theft Auto III
eo,Grand Theft Auto III,Grand Theft Auto III
is,Grand Theft Auto III,Grand Theft Auto III
ky,Grand Theft Auto III,Grand Theft Auto III
lld,Grand Theft Auto III,Grand Theft Auto III
zh-yue,俠盜獵車手III,Grand Theft Auto III
en,Risk 2210 A.D.,Risk 2210 A.D.
zh,戰國風雲 公元2210,Risk 2210 A.D.
en,Cel shading,Cel shading
ja,トゥーンレンダリング,Cel shading
ru,Сел-шейдинг,Cel shading
es,Sombreado plano (animación),Cel shading
de,Cel Shading,Cel shading
fr,Ombrage de celluloïd,Cel shading
it,Cel-shading,Cel shading
pt,Cel shading,Cel shading
zh,卡通渲染,Cel shading
pl,Cel-shading,Cel shading
ko,셀 셰이딩,Cel shading
nl,Cel shading,Cel shading
fi,Cel-shading,Cel shading
sv,Cel-shading,Cel shading
uk,Контурне тонування,Cel shading
tr,Cel shading,Cel shading
ca,Cel shading,Cel shading
th,การให้แสงเงาแบบเซล,Cel shading
no,Cel-shaded animation,Cel shading
lv,Cel shading,Cel shading
nn,Cel-shading,Cel shading
gl,Cel shading,Cel shading
en,Star Trek: Judgment Rites,Star Trek: Judgment Rites
fr,Star Trek: Judgment Rites,Star Trek: Judgment Rites
es,Star Trek Judgment Rites,Star Trek: Judgment Rites
arz,ستار تريك: چودجمينت ريتيس,Star Trek: Judgment Rites
lld,Star Trek: Judgment Rites,Star Trek: Judgment Rites
en,Yu-Gi-Oh! Trading Card Game,Yu-Gi-Oh! Trading Card Game
ja,遊☆戯☆王オフィシャルカードゲーム,Yu-Gi-Oh! Trading Card Game
de,Yu-Gi-Oh!-Sammelkartenspiel,Yu-Gi-Oh! Trading Card Game
it,Yu-Gi-Oh! (gioco di carte),Yu-Gi-Oh! Trading Card Game
es,Yu-Gi-Oh! (juego de cartas),Yu-Gi-Oh! Trading Card Game
zh,遊戲王集換紙牌遊戲,Yu-Gi-Oh! Trading Card Game
fr,Yu-Gi-Oh! (jeu de cartes à collectionner),Yu-Gi-Oh! Trading Card Game
ko,유희왕 (게임),Yu-Gi-Oh! Trading Card Game
id,Yu-Gi-Oh! Trading Card Game,Yu-Gi-Oh! Trading Card Game
hu,Yu-Gi-Oh! (kártyajáték),Yu-Gi-Oh! Trading Card Game
th,ยูกิโอ เทรดดิงการ์ดเกม,Yu-Gi-Oh! Trading Card Game
nl,Yu-Gi-Oh! (ruilkaartspel),Yu-Gi-Oh! Trading Card Game
tr,Yu-Gi-Oh! (kart koleksiyonu oyunu),Yu-Gi-Oh! Trading Card Game
zh-yue,遊戲王集換式咭遊戲,Yu-Gi-Oh! Trading Card Game
simple,Yu-Gi-Oh! (trading card game),Yu-Gi-Oh! Trading Card Game
bg,Ю-Ги-О! (игра с карти),Yu-Gi-Oh! Trading Card Game
fi,Yu-Gi-Oh! (keräilykorttipeli),Yu-Gi-Oh! Trading Card Game
pt,Yu-Gi-Oh! Trading Card Game,Yu-Gi-Oh! Trading Card Game
uk,Yu-Gi-Oh! (карткова гра),Yu-Gi-Oh! Trading Card Game
la,Yu-Gi-Oh! (chartarum ludus),Yu-Gi-Oh! Trading Card Game
no,Yu-Gi-Oh! (samlekortspill),Yu-Gi-Oh! Trading Card Game
en,Hitomi (Dead or Alive),Hitomi (Dead or Alive)
es,Hitomi (Dead or Alive),Hitomi (Dead or Alive)
fr,Hitomi (Dead or Alive),Hitomi (Dead or Alive)
it,Hitomi (Dead or Alive),Hitomi (Dead or Alive)
en,ISketch,ISketch
es,ISketch,ISketch
tr,İSketch,ISketch
fr,ISketch,ISketch
pt,ISketch,ISketch
nl,ISketch,ISketch
sv,Isketch,ISketch
lv,ISketch,ISketch
en,Blazing Star,Blazing Star
ja,ブレイジングスター,Blazing Star
es,Blazing Star,Blazing Star
fr,Blazing Star,Blazing Star
it,Blazing Star,Blazing Star
lld,Blazing Star,Blazing Star
en,Kirby's Avalanche,Kirby's Avalanche
es,Kirby's Avalanche,Kirby's Avalanche
fr,Kirby's Ghost Trap,Kirby's Avalanche
it,Kirby's Ghost Trap,Kirby's Avalanche
ru,Kirby’s Avalanche,Kirby's Avalanche
pt,Kirby's Avalanche,Kirby's Avalanche
fi,Kirby’s Ghost Trap,Kirby's Avalanche
nl,Kirby's Ghost Trap,Kirby's Avalanche
sv,Kirby's Ghost Trap,Kirby's Avalanche
arz,كيربيس ايڤالانتش,Kirby's Avalanche
lld,Kirby's Avalanche,Kirby's Avalanche
en,Psychonauts,Psychonauts
ru,Psychonauts,Psychonauts
es,Psychonauts,Psychonauts
fr,Psychonauts,Psychonauts
de,Psychonauts,Psychonauts
it,Psychonauts,Psychonauts
pt,Psychonauts,Psychonauts
uk,Psychonauts,Psychonauts
tr,Psychonauts,Psychonauts
sv,Psychonauts,Psychonauts
zh,脑航员,Psychonauts
nl,Psychonauts,Psychonauts
no,Psychonauts,Psychonauts
simple,Psychonauts,Psychonauts
da,Psychonauts,Psychonauts
ko,사이코너츠,Psychonauts
nn,Psychonauts,Psychonauts
id,Psychonauts,Psychonauts
arz,پسيتشوناوتس,Psychonauts
lld,Psychonauts,Psychonauts
en,Aero Fighters,Aero Fighters
ja,ソニックウィングス,Aero Fighters
es,Aero Fighters,Aero Fighters
pt,Aero Fighters,Aero Fighters
it,Aero Fighters,Aero Fighters
fr,Aero Fighters,Aero Fighters
ko,소닉 윙즈,Aero Fighters
ca,Aero Fighters,Aero Fighters
arz,ايرو فايترز,Aero Fighters
nl,Aero Fighters,Aero Fighters
sv,Aero Fighters,Aero Fighters
lld,Aero Fighters,Aero Fighters
en,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
fr,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
ru,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
it,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
es,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
ja,アレックスキッド 天空魔城,Alex Kidd in the Enchanted Castle
pt,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
de,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
nl,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
fi,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
ko,알렉스 키드 천공마성,Alex Kidd in the Enchanted Castle
arz,اليكس كيدز ان ذا انشنتيد كاسل,Alex Kidd in the Enchanted Castle
lld,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
sv,Alex Kidd in the Enchanted Castle,Alex Kidd in the Enchanted Castle
en,MechCommander,MechCommander
ru,MechCommander,MechCommander
de,MechCommander,MechCommander
it,MechCommander,MechCommander
fr,MechCommander,MechCommander
lld,MechCommander,MechCommander
sk,MechCommander,MechCommander
en,Pokémon Diamond and Pearl,Pokémon Diamond and Pearl
ja,ポケットモンスター ダイヤモンド・パール,Pokémon Diamond and Pearl
it,Pokémon Diamante e Perla,Pokémon Diamond and Pearl
fr,Pokémon Diamant et Perle,Pokémon Diamond and Pearl
pt,Pokémon Diamond e Pearl,Pokémon Diamond and Pearl
zh,寶可夢 鑽石／珍珠,Pokémon Diamond and Pearl
es,Pokémon diamante y Pokémon perla,Pokémon Diamond and Pearl
ko,포켓몬스터DP 디아루가·펄기아,Pokémon Diamond and Pearl
de,Pokémon Diamant- und Perl-Edition,Pokémon Diamond and Pearl
ru,Pokémon Diamond и Pearl,Pokémon Diamond and Pearl
nl,Pokémon Diamond en Pearl,Pokémon Diamond and Pearl
pl,Pokémon Diamond i Pearl,Pokémon Diamond and Pearl
id,Pokémon Diamond dan Pearl,Pokémon Diamond and Pearl
vi,Pokémon Diamond và Pearl,Pokémon Diamond and Pearl
fi,Pokémon Diamond ja Pearl,Pokémon Diamond and Pearl
sv,Pokémon Diamond och Pearl,Pokémon Diamond and Pearl
th,โปเกมอน ไดมอนด์ และ เพิร์ล,Pokémon Diamond and Pearl
tr,Pokémon Diamond ve Pearl,Pokémon Diamond and Pearl
uk,Pokémon Diamond і Pearl,Pokémon Diamond and Pearl
hu,Pokémon Diamond és Pearl,Pokémon Diamond and Pearl
wuu,精灵宝可梦 钻石·珍珠,Pokémon Diamond and Pearl
ro,Pokémon Diamond & Pearl,Pokémon Diamond and Pearl
ca,Pokémon Diamond i Pokémon Pearl,Pokémon Diamond and Pearl
no,Pokémon Diamond og Pearl,Pokémon Diamond and Pearl
simple,Pokémon Diamond and Pearl,Pokémon Diamond and Pearl
da,Pokémon Diamond og Pearl,Pokémon Diamond and Pearl
sk,Pokémon Diamond a Pearl,Pokémon Diamond and Pearl
hr,Pokémon Diamond i Pearl,Pokémon Diamond and Pearl
ms,Pokémon Diamond dan Pearl,Pokémon Diamond and Pearl
arz,پوكيمون دياموند اند پايرل,Pokémon Diamond and Pearl
ast,Pokémon Diamond y Pearl,Pokémon Diamond and Pearl
eu,Pokémon Diamond eta Pearl,Pokémon Diamond and Pearl
gl,Pokémon Diamond e Pearl,Pokémon Diamond and Pearl
en,Sonic X-treme,Sonic X-treme
es,Sonic X-treme,Sonic X-treme
fr,Sonic X-treme,Sonic X-treme
ru,Sonic X-treme,Sonic X-treme
pt,Sonic X-treme,Sonic X-treme
it,Sonic X-treme,Sonic X-treme
simple,Sonic X-treme,Sonic X-treme
fi,Sonic X-treme,Sonic X-treme
arz,سونيك اكستريم,Sonic X-treme
ko,소닉 엑스트림,Sonic X-treme
nl,Sonic X-treme,Sonic X-treme
en,Pokémon Dash,Pokémon Dash
ja,ポケモンダッシュ,Pokémon Dash
it,Pokémon Dash,Pokémon Dash
fr,Pokémon Dash,Pokémon Dash
es,Pokémon Dash,Pokémon Dash
pt,Pokémon Dash,Pokémon Dash
ru,Pokémon Dash,Pokémon Dash
ko,포켓몬 대시,Pokémon Dash
no,Pokémon Dash,Pokémon Dash
pl,Pokémon Dash,Pokémon Dash
ast,Pokémon Dash,Pokémon Dash
gl,Pokémon Dash,Pokémon Dash
lld,Pokémon Dash,Pokémon Dash
arz,پوكيمون داش,Pokémon Dash
en,1992 in video games,1992 in video games
ru,1992 год в компьютерных играх,1992 in video games
fr,1992 en jeu vidéo,1992 in video games
pt,1992 nos jogos eletrônicos,1992 in video games
it,Videogiochi nel 1992,1992 in video games
es,Anexo:Videojuegos en 1992,1992 in video games
pl,1992 w grach komputerowych,1992 in video games
sv,Datorspelsåret 1992,1992 in video games
uk,1992 у відеоіграх,1992 in video games
zh,1992年电子游戏界,1992 in video games
fi,Videopelivuosi 1992,1992 in video games
ro,1992 în jocuri video,1992 in video games
be,1992 год у гісторыі камп’ютарных гульняў,1992 in video games
hu,1992 videójátékai,1992 in video games
ca,Portal:Videojoc/1992,1992 in video games
smn,Videospellâihe 1992,1992 in video games
en,Robinson Technologies,Robinson Technologies
fi,Robinson Technologies,Robinson Technologies
ko,로빈슨 테크놀로지,Robinson Technologies
nl,Robinson Technologies,Robinson Technologies
en,Twin Galaxies,Twin Galaxies
pt,Twin Galaxies,Twin Galaxies
es,Twin Galaxies,Twin Galaxies
it,Twin Galaxies,Twin Galaxies
en,"Achtung, die Kurve!","Achtung, die Kurve!"
de,"Achtung, die Kurve!","Achtung, die Kurve!"
pl,"Achtung, die Kurve!","Achtung, die Kurve!"
sv,"Achtung, die Kurve!","Achtung, die Kurve!"
cs,"Achtung, die Kurve!","Achtung, die Kurve!"
da,"Achtung, die Kurve!","Achtung, die Kurve!"
no,"Achtung, die Kurve!","Achtung, die Kurve!"
en,Front Mission 2,Front Mission 2
ja,FRONT MISSION 2,Front Mission 2
ru,Front Mission 2,Front Mission 2
zh,雷霆任務2,Front Mission 2
fr,Front Mission 2,Front Mission 2
pt,Front Mission 2,Front Mission 2
uk,Front Mission 2,Front Mission 2
ko,프론트 미션 세컨드,Front Mission 2
en,Final Fantasy: Legend of the Crystals,Final Fantasy: Legend of the Crystals
ja,ファイナルファンタジー (OVA),Final Fantasy: Legend of the Crystals
es,Final Fantasy V: La Leyenda de los Cristales,Final Fantasy: Legend of the Crystals
