lang,topic,topic_in_English
ru,Малый город,Town & Country II: Thrilla's Surfari
th,เมือง,Town & Country II: Thrilla's Surfari
te,పట్టణం,Town & Country II: Thrilla's Surfari
el,Κωμόπολη,Town & Country II: Thrilla's Surfari
simple,Town,Town & Country II: Thrilla's Surfari
tr,Kasaba,Town & Country II: Thrilla's Surfari
it,Cittadina,Town & Country II: Thrilla's Surfari
tl,Bayan,Town & Country II: Thrilla's Surfari
ja,街,Town & Country II: Thrilla's Surfari
ko,마을,Town & Country II: Thrilla's Surfari
ms,Bandar,Town & Country II: Thrilla's Surfari
ca,Vila,Town & Country II: Thrilla's Surfari
zh,鄉鎮,Town & Country II: Thrilla's Surfari
fr,Bourgade,Town & Country II: Thrilla's Surfari
uk,Містечко,Town & Country II: Thrilla's Surfari
vi,Thị trấn,Town & Country II: Thrilla's Surfari
ta,நகரம்,Town & Country II: Thrilla's Surfari
az,Qəsəbə,Town & Country II: Thrilla's Surfari
sr,Варошица,Town & Country II: Thrilla's Surfari
sw,Mji,Town & Country II: Thrilla's Surfari
nl,Town,Town & Country II: Thrilla's Surfari
my,မြို့,Town & Country II: Thrilla's Surfari
hi,नगर,Town & Country II: Thrilla's Surfari
sv,Småstad,Town & Country II: Thrilla's Surfari
bg,Касаба,Town & Country II: Thrilla's Surfari
id,Kota kecil,Town & Country II: Thrilla's Surfari
ceb,Lungsod,Town & Country II: Thrilla's Surfari
kn,ಪಟ್ಟಣ,Town & Country II: Thrilla's Surfari
bh,कस्बा,Town & Country II: Thrilla's Surfari
hu,Kisváros (fogalom),Town & Country II: Thrilla's Surfari
mn,Балгас,Town & Country II: Thrilla's Surfari
ckb,شارۆچکە,Town & Country II: Thrilla's Surfari
la,Oppidum,Town & Country II: Thrilla's Surfari
ml,പട്ടണം,Town & Country II: Thrilla's Surfari
ig,Ama,Town & Country II: Thrilla's Surfari
mk,Паланка,Town & Country II: Thrilla's Surfari
be-tarask,Мястэчка,Town & Country II: Thrilla's Surfari
tk,Şäher,Town & Country II: Thrilla's Surfari
sco,Toun,Town & Country II: Thrilla's Surfari
sk,Mestečko (typ obce),Town & Country II: Thrilla's Surfari
be,Мястэчка,Town & Country II: Thrilla's Surfari
cy,Tref,Town & Country II: Thrilla's Surfari
xmf,ნოღა,Town & Country II: Thrilla's Surfari
lv,Mazpilsēta,Town & Country II: Thrilla's Surfari
sq,Qyteza,Town & Country II: Thrilla's Surfari
nrm,Ville,Town & Country II: Thrilla's Surfari
zh-min-nan,Tìn,Town & Country II: Thrilla's Surfari
gl,Vila,Town & Country II: Thrilla's Surfari
is,Bær,Town & Country II: Thrilla's Surfari
bcl,Banwaan,Town & Country II: Thrilla's Surfari
bn,ছোট শহর,Town & Country II: Thrilla's Surfari
gd,Baile,Town & Country II: Thrilla's Surfari
ro,Oraș mic,Town & Country II: Thrilla's Surfari
arz,مركز (بلد),Town & Country II: Thrilla's Surfari
hif,Town,Town & Country II: Thrilla's Surfari
sh,Gradić,Town & Country II: Thrilla's Surfari
ilo,Ili,Town & Country II: Thrilla's Surfari
zh-yue,鎮,Town & Country II: Thrilla's Surfari
als,Kleinstadt,Town & Country II: Thrilla's Surfari
ne,नगर,Town & Country II: Thrilla's Surfari
xh,Idolophu,Town & Country II: Thrilla's Surfari
zu,Isidlidli,Town & Country II: Thrilla's Surfari
eu,Herri (hiria),Town & Country II: Thrilla's Surfari
ku,Bajarok,Town & Country II: Thrilla's Surfari
bo,གྲོང་རྡལ།,Town & Country II: Thrilla's Surfari
mni,ꯃꯌꯣꯜꯂꯝ,Town & Country II: Thrilla's Surfari
ga,Baile,Town & Country II: Thrilla's Surfari
gv,Balley,Town & Country II: Thrilla's Surfari
pa,ਨਗਰ,Town & Country II: Thrilla's Surfari
rue,Мѣстечко,Town & Country II: Thrilla's Surfari
si,සුළු නගරය,Town & Country II: Thrilla's Surfari
an,Villa,Town & Country II: Thrilla's Surfari
pnb,قصبہ,Town & Country II: Thrilla's Surfari
ast,Villa (población),Town & Country II: Thrilla's Surfari
kw,Tre,Town & Country II: Thrilla's Surfari
sn,Jarati,Town & Country II: Thrilla's Surfari
wuu,镇,Town & Country II: Thrilla's Surfari
sd,قصبو,Town & Country II: Thrilla's Surfari
azb,شهرک,Town & Country II: Thrilla's Surfari
eo,Urbeto (urbo),Town & Country II: Thrilla's Surfari
war,Bungtó,Town & Country II: Thrilla's Surfari
en,Demon Chaos,Demon Chaos
ja,戦神 -いくさがみ-,Demon Chaos
lld,Demon Chaos,Demon Chaos
vi,Ikusagami,Demon Chaos
en,Wild Wild Racing,Wild Wild Racing
fr,Wild Wild Racing,Wild Wild Racing
lld,Wild Wild Racing,Wild Wild Racing
en,DoReMi Fantasy,DoReMi Fantasy
ja,ドレミファンタジー ミロンのドキドキ大冒険,DoReMi Fantasy
es,DoReMi Fantasy: Milon no DokiDoki Daibōken,DoReMi Fantasy
it,DoReMi Fantasy: Milon no Dokidoki Daibouken,DoReMi Fantasy
fr,DoReMi Fantasy: Milon no DokiDoki Daibōken,DoReMi Fantasy
arz,دوريمى فانتاسي: ميلون نو دوكيدوكى دايبوكين,DoReMi Fantasy
lld,DoReMi Fantasy,DoReMi Fantasy
en,Tribe Records (Norway),Tribe Records (Norway)
no,Tribe Records,Tribe Records (Norway)
en,Battlestations: Pacific,Battlestations: Pacific
ru,Battlestations: Pacific,Battlestations: Pacific
ja,Battlestations: Pacific,Battlestations: Pacific
zh,战斗位置：太平洋,Battlestations: Pacific
es,Battlestations: Pacific,Battlestations: Pacific
fr,Battlestations: Pacific,Battlestations: Pacific
ko,배틀스테이션: 퍼시픽,Battlestations: Pacific
pt,Battlestations: Pacific,Battlestations: Pacific
pl,Battlestations: Pacific,Battlestations: Pacific
nl,Battlestations: Pacific,Battlestations: Pacific
tr,Battlestations: Pacific,Battlestations: Pacific
fi,Battlestations: Pacific,Battlestations: Pacific
id,Battlestations: Pacific,Battlestations: Pacific
lld,Battlestations: Pacific,Battlestations: Pacific
en,KORG DS-10,KORG DS-10
ja,KORG DS-10,KORG DS-10
arz,كورج دس 10,KORG DS-10
lld,KORG DS-10,KORG DS-10
en,Surveillance Kanshisha,Surveillance Kanshisha
ja,サーヴィランス 監視者,Surveillance Kanshisha
lld,Surveillance Kanshisha,Surveillance Kanshisha
en,Let's Tap,Let's Tap
ja,レッツタップ,Let's Tap
ru,Let’s Tap,Let's Tap
fr,Let's Tap,Let's Tap
pt,Let's Tap,Let's Tap
arz,ليتس تاپ,Let's Tap
lld,Let's Tap,Let's Tap
en,Race Pro,Race Pro
es,Race Pro,Race Pro
pl,Race Pro,Race Pro
fr,Race Pro,Race Pro
nl,RACE Pro,Race Pro
lld,Race Pro,Race Pro
en,Nelly Cootalot: Spoonbeaks Ahoy!,Nelly Cootalot: Spoonbeaks Ahoy!
de,Nelly Cootalot: Spoonbeaks Ahoy!,Nelly Cootalot: Spoonbeaks Ahoy!
en,3-D Docking Mission,3-D Docking Mission
lld,3-D Docking Mission,3-D Docking Mission
en,Armor Games,Armor Games
ru,Armor Games,Armor Games
es,Armor Games,Armor Games
fr,Armor Games,Armor Games
tr,Armor Games,Armor Games
pt,Armor Games,Armor Games
de,Armor Games,Armor Games
uk,Armor Games,Armor Games
en,MySims Racing,MySims Racing
ru,MySims Racing,MySims Racing
fr,MySims Racing,MySims Racing
de,MySims Racing,MySims Racing
it,MySims Racing,MySims Racing
nl,MySims Racing,MySims Racing
th,มายซิมส์ เรซซิ่ง,MySims Racing
uk,MySims Racing,MySims Racing
lld,MySims Racing,MySims Racing
en,NRL Mascot Mania,NRL Mascot Mania
lld,NRL Mascot Mania,NRL Mascot Mania
en,Mahjong Tales: Ancient Wisdom,Mahjong Tales: Ancient Wisdom
lld,Mahjong Tales: Ancient Wisdom,Mahjong Tales: Ancient Wisdom
en,Raskulls,Raskulls
es,Raskulls,Raskulls
lld,Raskulls,Raskulls
en,Dust 514,Dust 514
de,Dust 514,Dust 514
es,Dust 514,Dust 514
fr,Dust 514,Dust 514
pl,Dust 514,Dust 514
pt,Dust 514,Dust 514
sv,Dust 514,Dust 514
it,Dust 514,Dust 514
zh,Dust 514,Dust 514
arz,دوست 514,Dust 514
lld,Dust 514,Dust 514
en,Fable III,Fable III
ru,Fable III,Fable III
fr,Fable III,Fable III
es,Fable III,Fable III
de,Fable III,Fable III
it,Fable III,Fable III
pt,Fable III,Fable III
pl,Fable III,Fable III
ja,Fable III,Fable III
zh,神鬼寓言III,Fable III
nl,Fable III,Fable III
sv,Fable III,Fable III
vi,Fable III,Fable III
ca,Fable III,Fable III
th,ฟาเบิล III,Fable III
lld,Fable III,Fable III
br,Fable III,Fable III
no,Fable III,Fable III
arz,فابل اى,Fable III
en,Skate 3,Skate 3
ru,Skate 3,Skate 3
es,Skate 3,Skate 3
fr,Skate 3,Skate 3
pt,Skate 3,Skate 3
de,Skate 3,Skate 3
fi,Skate 3,Skate 3
it,Skate 3,Skate 3
simple,Skate 3,Skate 3
da,Skate 3,Skate 3
sco,Skate 3,Skate 3
gl,Skate 3,Skate 3
lld,Skate 3,Skate 3
en,Vs. (video game),Vs. (video game)
en,Frogger Returns,Frogger Returns
es,Frogger Returns,Frogger Returns
sv,Frogger Returns,Frogger Returns
en,The Ernie Game,The Ernie Game
fi,Ernie,The Ernie Game
cs,The Ernie Game,The Ernie Game
cy,The Ernie Game,The Ernie Game
en,Mortal Kombat (1992 video game),Mortal Kombat (1992 video game)
ru,"Mortal Kombat (игра, 1992)",Mortal Kombat (1992 video game)
es,Mortal Kombat (videojuego de 1992),Mortal Kombat (1992 video game)
pt,Mortal Kombat (jogo eletrônico de 1992),Mortal Kombat (1992 video game)
de,"Mortal Kombat (Computerspiel, 1992)",Mortal Kombat (1992 video game)
it,Mortal Kombat (videogioco 1992),Mortal Kombat (1992 video game)
id,Mortal Kombat,Mortal Kombat (1992 video game)
fr,"Mortal Kombat (jeu vidéo, 1992)",Mortal Kombat (1992 video game)
tr,Mortal Kombat (1992 video oyunu),Mortal Kombat (1992 video game)
pl,Mortal Kombat (gra komputerowa 1992),Mortal Kombat (1992 video game)
zh,真人快打 (1992年游戏),Mortal Kombat (1992 video game)
sv,Mortal Kombat,Mortal Kombat (1992 video game)
fi,Mortal Kombat (vuoden 1992 videopeli),Mortal Kombat (1992 video game)
nl,Mortal Kombat (1992),Mortal Kombat (1992 video game)
hu,"Mortal Kombat (videójáték, 1992)",Mortal Kombat (1992 video game)
uk,"Mortal Kombat (відеогра, 1992)",Mortal Kombat (1992 video game)
cs,"Mortal Kombat (videohra, 1992)",Mortal Kombat (1992 video game)
el,Mortal Kombat (βιντεοπαιχνίδι του 1992),Mortal Kombat (1992 video game)
ko,모탈 컴뱃 (1992년 비디오 게임),Mortal Kombat (1992 video game)
arz,مورتال كومبات (فيديو لعب 1992),Mortal Kombat (1992 video game)
eu,Mortal Kombat (1992ko bideo-jokoa),Mortal Kombat (1992 video game)
ca,Mortal Kombat (videojoc),Mortal Kombat (1992 video game)
wuu,真人快打（1992年游戏）,Mortal Kombat (1992 video game)
gl,Mortal Kombat (videoxogo),Mortal Kombat (1992 video game)
lld,Mortal Kombat,Mortal Kombat (1992 video game)
ceb,Mortal Kombat (1992 video game),Mortal Kombat (1992 video game)
en,Ravenloft: Stone Prophet,Ravenloft: Stone Prophet
de,Ravenloft: Stone Prophet,Ravenloft: Stone Prophet
fr,Ravenloft: Stone Prophet,Ravenloft: Stone Prophet
arz,راڤينلوفت: ستون پروفيت,Ravenloft: Stone Prophet
lld,Ravenloft: Stone Prophet,Ravenloft: Stone Prophet
en,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
ru,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
it,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
es,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
fr,Assassin's Creed Brotherhood,Assassin's Creed: Brotherhood
de,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
ja,アサシン クリード ブラザーフッド,Assassin's Creed: Brotherhood
pl,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
pt,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
zh,刺客教條：兄弟會,Assassin's Creed: Brotherhood
tr,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
nl,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
uk,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
cs,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
fi,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
hu,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
sv,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
id,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
ko,어쌔신 크리드: 브라더후드,Assassin's Creed: Brotherhood
ro,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
el,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
vi,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
th,อัสแซสซินส์ครีด: บราเธอร์ฮูด,Assassin's Creed: Brotherhood
ca,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
sr,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
da,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
bn,অ্যাসাসিন'স ক্রিড: ব্রাদারহুড,Assassin's Creed: Brotherhood
no,Assassin’s Creed: Brotherhood,Assassin's Creed: Brotherhood
simple,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
arz,اساسنز كريد: برذرهود,Assassin's Creed: Brotherhood
gl,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
ka,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
eo,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
lld,Assassin's Creed: Brotherhood,Assassin's Creed: Brotherhood
en,Supreme Ruler: Cold War,Supreme Ruler: Cold War
ru,Supreme Ruler: Cold War,Supreme Ruler: Cold War
lld,Supreme Ruler: Cold War,Supreme Ruler: Cold War
sr,Supreme Ruler: Cold War,Supreme Ruler: Cold War
en,Quadrel,Quadrel
fr,Quadrel,Quadrel
lld,Quadrel,Quadrel
en,Joe Fincham,Joe Fincham
en,Thunder Pro Wrestling Retsuden,Thunder Pro Wrestling Retsuden
ja,サンダープロレスリング列伝,Thunder Pro Wrestling Retsuden
lld,Thunder Pro Wrestling Retsuden,Thunder Pro Wrestling Retsuden
en,Dead Frontier,Dead Frontier
es,Dead Frontier,Dead Frontier
pt,Dead Frontier,Dead Frontier
fr,Dead Frontier,Dead Frontier
vi,Dead Frontier,Dead Frontier
ms,Dead Frontier,Dead Frontier
en,APOX,APOX
vi,APOX,APOX
en,Bishwanath Ghosh,Bishwanath Ghosh
en,Battlefield: Bad Company 2: Vietnam,Battlefield: Bad Company 2: Vietnam
ru,Battlefield: Bad Company 2 Vietnam,Battlefield: Bad Company 2: Vietnam
it,Battlefield: Bad Company 2: Vietnam,Battlefield: Bad Company 2: Vietnam
ja,バトルフィールド バッド カンパニー2 ベトナム,Battlefield: Bad Company 2: Vietnam
fi,Battlefield: Bad Company 2: Vietnam,Battlefield: Bad Company 2: Vietnam
uz,Battlefield: Bad Company 2 Vietnam,Battlefield: Bad Company 2: Vietnam
pt,Battlefield: Bad Company 2: Vietnam,Battlefield: Bad Company 2: Vietnam
br,Battlefield: Bad Company 2 Vietnam,Battlefield: Bad Company 2: Vietnam
en,Andy Tudor,Andy Tudor
en,HammerLock Wrestling,HammerLock Wrestling
lld,HammerLock Wrestling,HammerLock Wrestling
en,The Sims 3: Pets,The Sims 3: Pets
ru,The Sims 3: Питомцы,The Sims 3: Pets
es,Los Sims 3: ¡Vaya fauna!,The Sims 3: Pets
it,The Sims 3: Animali & Co.,The Sims 3: Pets
tr,The Sims 3: Pets,The Sims 3: Pets
pl,The Sims 3: Zwierzaki,The Sims 3: Pets
zh,模擬市民3：玩美寵物,The Sims 3: Pets
nl,De Sims 3: Beestenbende,The Sims 3: Pets
cs,The Sims 3: Domácí mazlíčci,The Sims 3: Pets
hr,The Sims 3: Pets,The Sims 3: Pets
th,เดอะซิมส์ 3: เพตส์,The Sims 3: Pets
id,The Sims 3: Pets,The Sims 3: Pets
fi,The Sims 3: Lemmikit,The Sims 3: Pets
sv,The Sims 3: Husdjur,The Sims 3: Pets
uk,The Sims 3: Pets,The Sims 3: Pets
ka,The Sims 3 Pets,The Sims 3: Pets
lt,The Sims 3: Pets,The Sims 3: Pets
pt,The Sims 3: Pets,The Sims 3: Pets
ro,The Sims 3 Pets,The Sims 3: Pets
sr,The Sims 3: Pets,The Sims 3: Pets
en,101-in-1 Explosive Megamix,101-in-1 Explosive Megamix
it,101-in-1 Explosive Megamix,101-in-1 Explosive Megamix
es,101-in-1 Explosive Megamix,101-in-1 Explosive Megamix
lld,101-in-1 Explosive Megamix,101-in-1 Explosive Megamix
ja,スペースハンター,Space Hunter
en,Space Hunter,Space Hunter
zh,太空猎人,Space Hunter
it,Space Hunter,Space Hunter
lld,Space Hunter,Space Hunter
en,Dirt: Showdown,Dirt: Showdown
ru,DiRT: Showdown,Dirt: Showdown
es,Dirt: Showdown,Dirt: Showdown
it,DiRT Showdown,Dirt: Showdown
fr,Dirt: Showdown,Dirt: Showdown
pl,Dirt Showdown,Dirt: Showdown
pt,Dirt: Showdown,Dirt: Showdown
fi,Dirt: Showdown,Dirt: Showdown
ca,Dirt: Showdown,Dirt: Showdown
de,Dirt: Showdown,Dirt: Showdown
cs,DiRT: Showdown,Dirt: Showdown
arz,ديرت: شودون,Dirt: Showdown
lld,Dirt: Showdown,Dirt: Showdown
en,Professor Layton and the Azran Legacy,Professor Layton and the Azran Legacy
fr,Professeur Layton et l'Héritage des Aslantes,Professor Layton and the Azran Legacy
ja,レイトン教授と超文明Aの遺産,Professor Layton and the Azran Legacy
it,Il professor Layton e l'eredità degli Aslant,Professor Layton and the Azran Legacy
es,El profesor Layton y el legado de los ashalanti,Professor Layton and the Azran Legacy
de,Professor Layton und das Vermächtnis von Aslant,Professor Layton and the Azran Legacy
zh,雷顿教授与超文明A的遗产,Professor Layton and the Azran Legacy
nl,Professor Layton en de Erfenis van de Azran,Professor Layton and the Azran Legacy
ko,레이튼 교수와 초문명 A의 유산,Professor Layton and the Azran Legacy
ca,Professor Layton and the Azran Legacy,Professor Layton and the Azran Legacy
lld,Professor Layton and the Azran Legacy,Professor Layton and the Azran Legacy
sv,Professor Layton and the Azran Legacy,Professor Layton and the Azran Legacy
arz,پروفيسور لايتون اند ث ازران ليجاسى,Professor Layton and the Azran Legacy
en,Cellufun,Cellufun
en,Forever Famicom,Forever Famicom
en,Retrode,Retrode
en,Dead Trigger 2,Dead Trigger 2
ru,Dead Trigger 2,Dead Trigger 2
es,Dead Trigger 2,Dead Trigger 2
cs,Dead Trigger 2,Dead Trigger 2
fr,Dead Trigger 2,Dead Trigger 2
ms,Dead Trigger 2,Dead Trigger 2
uk,Dead Trigger 2,Dead Trigger 2
arz,دايد تريجر 2,Dead Trigger 2
en,Future Games (video game developer),Future Games (video game developer)
ru,Future Games,Future Games (video game developer)
de,Future Games,Future Games (video game developer)
cs,Future Games,Future Games (video game developer)
fr,Future Games (entreprise),Future Games (video game developer)
pl,Future Games (producent gier),Future Games (video game developer)
uk,Future Games,Future Games (video game developer)
en,Angry Birds Stella,Angry Birds Stella
ru,Angry Birds Stella,Angry Birds Stella
it,Angry Birds Stella,Angry Birds Stella
es,Angry Birds Stella,Angry Birds Stella
pt,Angry Birds Stella,Angry Birds Stella
fi,Angry Birds Stella,Angry Birds Stella
ja,アングリーバード ステラ,Angry Birds Stella
zh,愤怒的小鸟思黛拉,Angry Birds Stella
tr,Angry Birds Stella,Angry Birds Stella
ko,앵그리버드 스텔라,Angry Birds Stella
uk,Angry Birds Stella,Angry Birds Stella
hu,Angry Birds Stella,Angry Birds Stella
vi,Angry Birds Stella,Angry Birds Stella
id,Angry Birds Stella,Angry Birds Stella
ro,Angry Birds Stella,Angry Birds Stella
ceb,Angry Birds Stella,Angry Birds Stella
en,Guerilla Tea,Guerilla Tea
en,Starr Long,Starr Long
en,Table Tennis Touch,Table Tennis Touch
en,Pinkerton Road Studio,Pinkerton Road Studio
en,Stanislav Cifka,Stanislav Cifka
de,Stanislav Cífka,Stanislav Cifka
vi,Stanislav Cifka,Stanislav Cifka
en,Joysound Dive,Joysound Dive
en,Failbetter Games,Failbetter Games
es,Failbetter Games,Failbetter Games
tr,Failbetter Games,Failbetter Games
en,Firewatch,Firewatch
ru,Firewatch,Firewatch
de,Firewatch,Firewatch
fr,Firewatch,Firewatch
es,Firewatch,Firewatch
it,Firewatch,Firewatch
pt,Firewatch,Firewatch
zh,看火人,Firewatch
pl,Firewatch,Firewatch
uk,Firewatch,Firewatch
nl,Firewatch,Firewatch
sv,Firewatch,Firewatch
hu,Firewatch,Firewatch
id,Firewatch,Firewatch
tr,Firewatch,Firewatch
ro,Firewatch,Firewatch
ko,파이어워치,Firewatch
da,Firewatch,Firewatch
ca,Firewatch,Firewatch
arz,فيريواتش,Firewatch
bs,Firewatch,Firewatch
en,Dubai World Games Expo,Dubai World Games Expo
ru,Space Station 13,Space Station 13
en,Space Station 13,Space Station 13
pt,Space Station 13,Space Station 13
fi,Space Station 13,Space Station 13
tr,Space Station 13,Space Station 13
ka,Space Station 13,Space Station 13
en,Space Run,Space Run
fr,Space Run,Space Run
pa,ਸਪੇਸ ਰਨ,Space Run
arz,سپاس رون,Space Run
sv,Space Run,Space Run
en,Videogame Nation (TV programme),Videogame Nation (TV programme)
en,Psycho-Nics Oscar,Psycho-Nics Oscar
ja,サイコニクス・オスカー,Psycho-Nics Oscar
it,Psycho-Nics Oscar,Psycho-Nics Oscar
en,Slime Rancher,Slime Rancher
ru,Slime Rancher,Slime Rancher
ja,Slime Rancher,Slime Rancher
fr,Slime Rancher,Slime Rancher
zh,Slime Rancher,Slime Rancher
uk,Slime Rancher,Slime Rancher
it,Slime Rancher,Slime Rancher
de,Slime Rancher,Slime Rancher
tr,Slime Rancher,Slime Rancher
th,สไลม์ แรนเชอร์,Slime Rancher
simple,Slime Rancher,Slime Rancher
sr,Slime Rancher,Slime Rancher
ko,슬라임 랜쳐,Slime Rancher
en,SteamWorld,SteamWorld
pt,SteamWorld,SteamWorld
en,Teenage Mutant Ninja Turtles (2013 video game),Teenage Mutant Ninja Turtles (2013 video game)
ru,"Teenage Mutant Ninja Turtles (игра, 2013)",Teenage Mutant Ninja Turtles (2013 video game)
en,Grip Digital,Grip Digital
cs,Grip Games,Grip Digital
es,Grip Digital,Grip Digital
en,The Backyard (video game),The Backyard (video game)
lld,The Backyard,The Backyard (video game)
en,ShahZaM,ShahZaM
id,Shahzeb Khan,ShahZaM
en,Fate/Grand Order,Fate/Grand Order
ja,Fate/Grand Order,Fate/Grand Order
zh,Fate/Grand Order,Fate/Grand Order
ru,Fate/Grand Order,Fate/Grand Order
es,Fate/Grand Order,Fate/Grand Order
fr,Fate/Grand Order,Fate/Grand Order
de,Fate/Grand Order,Fate/Grand Order
it,Fate/Grand Order,Fate/Grand Order
pt,Fate/Grand Order,Fate/Grand Order
pl,Fate/Grand Order,Fate/Grand Order
ko,페이트/그랜드 오더,Fate/Grand Order
uk,Fate/Grand Order,Fate/Grand Order
tr,Fate/Grand Order,Fate/Grand Order
nl,Fate/Grand Order,Fate/Grand Order
en,Math Blaster Mystery: The Great Brain Robbery,Math Blaster Mystery: The Great Brain Robbery
en,Video games in Finland,Video games in Finland
fi,Suomen videopeliala,Video games in Finland
uk,Відеоігри у Фінляндії,Video games in Finland
en,Dragon Ball Z: Dokkan Battle,Dragon Ball Z: Dokkan Battle
ja,ドラゴンボールZ ドッカンバトル,Dragon Ball Z: Dokkan Battle
fr,Dragon Ball Z: Dokkan Battle,Dragon Ball Z: Dokkan Battle
es,Dragon Ball Z: Dokkan Battle,Dragon Ball Z: Dokkan Battle
it,Dragon Ball Z: Dokkan Battle,Dragon Ball Z: Dokkan Battle
de,Dragon Ball Z: Dokkan Battle,Dragon Ball Z: Dokkan Battle
bn,ড্রাগন বল জি: দোক্কান ব্যাটল,Dragon Ball Z: Dokkan Battle
en,Into the Breach,Into the Breach
ru,Into the Breach,Into the Breach
zh,陷陣之志,Into the Breach
de,Into the Breach,Into the Breach
fr,Into the Breach,Into the Breach
it,Into the Breach,Into the Breach
ja,Into the Breach,Into the Breach
pt,Into the Breach,Into the Breach
uk,Into the Breach,Into the Breach
ko,인투 더 브리치,Into the Breach
arz,انتو ذا بريش,Into the Breach
en,Fire,Fire & Forget II
es,Fuego,Fire & Forget II
ru,Огонь,Fire & Forget II
bn,আগুন,Fire & Forget II
fr,Feu,Fire & Forget II
de,Feuer,Fire & Forget II
hi,आग,Fire & Forget II
pt,Fogo,Fire & Forget II
id,Api,Fire & Forget II
ja,火,Fire & Forget II
zh,火,Fire & Forget II
vi,Lửa,Fire & Forget II
it,Fuoco,Fire & Forget II
tr,Ateş,Fire & Forget II
uk,Вогонь,Fire & Forget II
pl,Ogień,Fire & Forget II
th,ไฟ,Fire & Forget II
simple,Fire,Fire & Forget II
cs,Oheň,Fire & Forget II
tl,Apoy,Fire & Forget II
nl,Vuur,Fire & Forget II
hu,Tűz,Fire & Forget II
sv,Eld,Fire & Forget II
ro,Foc,Fire & Forget II
ko,불,Fire & Forget II
fi,Tuli,Fire & Forget II
ca,Foc,Fire & Forget II
ta,நெருப்பு,Fire & Forget II
el,Φωτιά,Fire & Forget II
az,Od,Fire & Forget II
bg,Огън,Fire & Forget II
sl,Ogenj,Fire & Forget II
mn,Гал,Fire & Forget II
sq,Zjarri,Fire & Forget II
af,Vuur,Fire & Forget II
hr,Vatra,Fire & Forget II
ka,ცეცხლი,Fire & Forget II
sr,Ватра,Fire & Forget II
lt,Ugnis,Fire & Forget II
da,Ild,Fire & Forget II
uz,Olov,Fire & Forget II
sk,Oheň,Fire & Forget II
hy,Կրակ,Fire & Forget II
ml,തീ,Fire & Forget II
sw,Moto,Fire & Forget II
as,জুই,Fire & Forget II
kcg,Long,Fire & Forget II
kn,ಬೆಂಕಿ,Fire & Forget II
gu,આગ,Fire & Forget II
no,Ild,Fire & Forget II
sh,Vatra,Fire & Forget II
ms,Api,Fire & Forget II
my,မီး,Fire & Forget II
kk,От,Fire & Forget II
bs,Vatra,Fire & Forget II
lv,Uguns,Fire & Forget II
eu,Su,Fire & Forget II
te,అగ్ని (నిప్పు),Fire & Forget II
et,Tuli,Fire & Forget II
ne,आगो,Fire & Forget II
mk,Оган,Fire & Forget II
gl,Lume,Fire & Forget II
ckb,ئاگر,Fire & Forget II
km,ភ្លើង,Fire & Forget II
am,እሳት,Fire & Forget II
la,Ignis,Fire & Forget II
min,Api,Fire & Forget II
tg,Оташ,Fire & Forget II
sco,Fire,Fire & Forget II
tn,Molelo,Fire & Forget II
co,Focu,Fire & Forget II
fiu-vro,Tuli,Fire & Forget II
ilo,Apuy,Fire & Forget II
bjn,Api,Fire & Forget II
is,Eldur,Fire & Forget II
qu,Nina,Fire & Forget II
ast,Fueu,Fire & Forget II
atj,Ickote,Fire & Forget II
nn,Eld,Fire & Forget II
pwn,sapuy,Fire & Forget II
sn,Moto,Fire & Forget II
bcl,Kalayo,Fire & Forget II
gn,Tata,Fire & Forget II
jv,Geni,Fire & Forget II
ang,Fȳr,Fire & Forget II
pa,ਅੱਗ,Fire & Forget II
bar,Feia,Fire & Forget II
mg,Afo,Fire & Forget II
ku,Agir,Fire & Forget II
nah,Tletl,Fire & Forget II
nap,Ffuoco,Fire & Forget II
oc,Fuòc,Fire & Forget II
